,fecha,estacion,tsm,ano,mes,chla,mes_num,est_index,longitud,latitud,evento,oni
3795,2000-04-01,est_13,17.8333,2000.0,Abril,4.0506,04,12.0,-113.2,28.9,Niña,-0.8
3796,2000-04-01,est_14,19.275,2000.0,Abril,3.4411,04,13.0,-113.6,29.4,Niña,-0.8
3797,2000-04-01,est_15,22.1,2000.0,Abril,1.6231,04,14.0,-114.0,29.7,Niña,-0.8
3798,2000-04-01,est_16,20.4833,2000.0,Abril,2.1976,04,15.0,-114.5,30.2,Niña,-0.8
3799,2000-04-01,est_17,21.3,2000.0,Abril,2.0667,04,16.0,-114.5,30.7,Niña,-0.8
3800,2000-04-01,est_2,23.1667,2000.0,Abril,0.5084,04,1.0,-109.7,24.2,Niña,-0.8
3801,2000-04-01,est_3,22.7333,2000.0,Abril,0.4774,04,2.0,-110.1,24.6,Niña,-0.8
3802,2000-04-01,est_4,21.725,2000.0,Abril,0.5907,04,3.0,-110.5,24.8,Niña,-0.8
3803,2000-04-01,est_5,21.6,2000.0,Abril,0.8351,04,4.0,-110.8,25.3,Niña,-0.8
3804,2000-04-01,est_6,21.975,2000.0,Abril,0.9355,04,5.0,-111.1,25.8,Niña,-0.8
3805,2000-04-01,est_7,20.8417,2000.0,Abril,0.7388,04,6.0,-111.2,26.3,Niña,-0.8
3806,2000-04-01,est_8,21.0833,2000.0,Abril,0.9149,04,7.0,-111.5,26.8,Niña,-0.8
3807,2000-04-01,est_9,21.325,2000.0,Abril,1.4561,04,8.0,-111.9,27.2,Niña,-0.8
3808,2000-05-01,est_1,25.8917,2000.0,Mayo,0.3779,05,0.0,-109.3,23.8,Niña,-0.7
3809,2000-05-01,est_10,24.425,2000.0,Mayo,1.0119,05,9.0,-112.3,27.6,Niña,-0.7
3810,2000-05-01,est_11,24.625,2000.0,Mayo,1.1991,05,10.0,-112.6,28.0,Niña,-0.7
3811,2000-05-01,est_12,24.3375,2000.0,Mayo,1.9533,05,11.0,-112.9,28.5,Niña,-0.7
3812,2000-05-01,est_13,22.775,2000.0,Mayo,2.7914,05,12.0,-113.2,28.9,Niña,-0.7
3813,2000-05-01,est_14,23.8167,2000.0,Mayo,1.7624,05,13.0,-113.6,29.4,Niña,-0.7
3814,2000-05-01,est_15,23.025,2000.0,Mayo,1.2139,05,14.0,-114.0,29.7,Niña,-0.7
3815,2000-05-01,est_16,22.3833,2000.0,Mayo,1.4627,05,15.0,-114.5,30.2,Niña,-0.7
3816,2000-05-01,est_17,23.5583,2000.0,Mayo,1.6358,05,16.0,-114.5,30.7,Niña,-0.7
3817,2000-05-01,est_2,25.2583,2000.0,Mayo,0.3047,05,1.0,-109.7,24.2,Niña,-0.7
3818,2000-05-01,est_3,25.1,2000.0,Mayo,0.5432,05,2.0,-110.1,24.6,Niña,-0.7
3819,2000-05-01,est_4,23.65,2000.0,Mayo,1.0832,05,3.0,-110.5,24.8,Niña,-0.7
3820,2000-05-01,est_5,24.1167,2000.0,Mayo,1.049,05,4.0,-110.8,25.3,Niña,-0.7
3821,2000-05-01,est_6,25.0833,2000.0,Mayo,0.7972,05,5.0,-111.1,25.8,Niña,-0.7
3822,2000-05-01,est_7,25.2333,2000.0,Mayo,0.7779,05,6.0,-111.2,26.3,Niña,-0.7
3823,2000-05-01,est_8,24.3333,2000.0,Mayo,0.9123,05,7.0,-111.5,26.8,Niña,-0.7
3824,2000-05-01,est_9,24.475,2000.0,Mayo,1.4826,05,8.0,-111.9,27.2,Niña,-0.7
3825,2000-06-01,est_1,25.9083,2000.0,Junio,0.2918,06,0.0,-109.3,23.8,Niña,-0.6
3826,2000-06-01,est_10,27.5,2000.0,Junio,0.8685,06,9.0,-112.3,27.6,Niña,-0.6
3827,2000-06-01,est_11,27.5583,2000.0,Junio,0.6931,06,10.0,-112.6,28.0,Niña,-0.6
3828,2000-06-01,est_12,27.9187,2000.0,Junio,1.445,06,11.0,-112.9,28.5,Niña,-0.6
3829,2000-06-01,est_13,25.8417,2000.0,Junio,2.8653,06,12.0,-113.2,28.9,Niña,-0.6
3830,2000-06-01,est_14,26.9667,2000.0,Junio,0.9469,06,13.0,-113.6,29.4,Niña,-0.6
3831,2000-06-01,est_15,26.9417,2000.0,Junio,0.7129,06,14.0,-114.0,29.7,Niña,-0.6
3832,2000-06-01,est_16,27.6167,2000.0,Junio,0.7958,06,15.0,-114.5,30.2,Niña,-0.6
3833,2000-06-01,est_17,27.8083,2000.0,Junio,0.9297,06,16.0,-114.5,30.7,Niña,-0.6
3834,2000-06-01,est_2,25.8833,2000.0,Junio,0.3928,06,1.0,-109.7,24.2,Niña,-0.6
3835,2000-06-01,est_3,26.275,2000.0,Junio,0.7312,06,2.0,-110.1,24.6,Niña,-0.6
3836,2000-06-01,est_4,25.5167,2000.0,Junio,1.4973,06,3.0,-110.5,24.8,Niña,-0.6
3837,2000-06-01,est_5,25.525,2000.0,Junio,1.0141,06,4.0,-110.8,25.3,Niña,-0.6
3838,2000-06-01,est_6,25.1417,2000.0,Junio,0.9091,06,5.0,-111.1,25.8,Niña,-0.6
3839,2000-06-01,est_7,25.5,2000.0,Junio,1.2588,06,6.0,-111.2,26.3,Niña,-0.6
3840,2000-06-01,est_8,27.25,2000.0,Junio,0.4491,06,7.0,-111.5,26.8,Niña,-0.6
3841,2000-06-01,est_9,27.4667,2000.0,Junio,0.6743,06,8.0,-111.9,27.2,Niña,-0.6
3842,2000-07-01,est_1,29.7833,2000.0,Julio,0.2782,07,0.0,-109.3,23.8,Niña,-0.6
3843,2000-07-01,est_10,29.9917,2000.0,Julio,0.4812,07,9.0,-112.3,27.6,Niña,-0.6
3844,2000-07-01,est_11,29.975,2000.0,Julio,0.3933,07,10.0,-112.6,28.0,Niña,-0.6
3845,2000-07-01,est_12,28.7625,2000.0,Julio,1.9308,07,11.0,-112.9,28.5,Niña,-0.6
3846,2000-07-01,est_13,28.9417,2000.0,Julio,1.2081,07,12.0,-113.2,28.9,Niña,-0.6
3847,2000-07-01,est_14,35.8667,2000.0,Julio,0.7996,07,13.0,-113.6,29.4,Niña,-0.6
3848,2000-07-01,est_15,28.175,2000.0,Julio,0.6548,07,14.0,-114.0,29.7,Niña,-0.6
3849,2000-07-01,est_16,27.6167,2000.0,Julio,0.6561,07,15.0,-114.5,30.2,Niña,-0.6
3850,2000-07-01,est_17,29.3667,2000.0,Julio,0.6896,07,16.0,-114.5,30.7,Niña,-0.6
3851,2000-07-01,est_2,29.525,2000.0,Julio,0.2823,07,1.0,-109.7,24.2,Niña,-0.6
3852,2000-07-01,est_3,29.1833,2000.0,Julio,0.4546,07,2.0,-110.1,24.6,Niña,-0.6
3853,2000-07-01,est_4,29.0667,2000.0,Julio,0.4792,07,3.0,-110.5,24.8,Niña,-0.6
3854,2000-07-01,est_5,28.975,2000.0,Julio,0.3883,07,4.0,-110.8,25.3,Niña,-0.6
3855,2000-07-01,est_6,29.35,2000.0,Julio,0.4451,07,5.0,-111.1,25.8,Niña,-0.6
3856,2000-07-01,est_7,29.4333,2000.0,Julio,0.3532,07,6.0,-111.2,26.3,Niña,-0.6
3857,2000-07-01,est_8,29.7083,2000.0,Julio,0.4444,07,7.0,-111.5,26.8,Niña,-0.6
3858,2000-07-01,est_9,29.5167,2000.0,Julio,0.6894,07,8.0,-111.9,27.2,Niña,-0.6
3859,2000-08-01,est_1,31.175,2000.0,Agosto,0.4905,08,0.0,-109.3,23.8,Niña,-0.5
3860,2000-08-01,est_10,30.9917,2000.0,Agosto,0.7585,08,9.0,-112.3,27.6,Niña,-0.5
3861,2000-08-01,est_11,31.0667,2000.0,Agosto,1.128,08,10.0,-112.6,28.0,Niña,-0.5
3862,2000-08-01,est_12,28.6125,2000.0,Agosto,1.7623,08,11.0,-112.9,28.5,Niña,-0.5
3863,2000-08-01,est_13,28.65,2000.0,Agosto,1.1816,08,12.0,-113.2,28.9,Niña,-0.5
3864,2000-08-01,est_14,32.3833,2000.0,Agosto,0.5361,08,13.0,-113.6,29.4,Niña,-0.5
3865,2000-08-01,est_15,29.9333,2000.0,Agosto,0.4431,08,14.0,-114.0,29.7,Niña,-0.5
3866,2000-08-01,est_16,30.125,2000.0,Agosto,0.947,08,15.0,-114.5,30.2,Niña,-0.5
3867,2000-08-01,est_17,31.35,2000.0,Agosto,0.7491,08,16.0,-114.5,30.7,Niña,-0.5
3868,2000-08-01,est_2,30.9417,2000.0,Agosto,0.8421,08,1.0,-109.7,24.2,Niña,-0.5
3869,2000-08-01,est_3,30.4333,2000.0,Agosto,0.9201,08,2.0,-110.1,24.6,Niña,-0.5
3870,2000-08-01,est_4,29.7333,2000.0,Agosto,1.3041,08,3.0,-110.5,24.8,Niña,-0.5
3871,2000-08-01,est_5,30.5,2000.0,Agosto,1.4207,08,4.0,-110.8,25.3,Niña,-0.5
3872,2000-08-01,est_6,30.8083,2000.0,Agosto,1.7296,08,5.0,-111.1,25.8,Niña,-0.5
3873,2000-08-01,est_7,31.8,2000.0,Agosto,1.6362,08,6.0,-111.2,26.3,Niña,-0.5
3874,2000-08-01,est_8,31.15,2000.0,Agosto,1.6076,08,7.0,-111.5,26.8,Niña,-0.5
3875,2000-08-01,est_9,30.8,2000.0,Agosto,1.3015,08,8.0,-111.9,27.2,Niña,-0.5
3876,2000-09-01,est_1,30.5667,2000.0,Septiembre,0.2095,09,0.0,-109.3,23.8,Niña,-0.5
3877,2000-09-01,est_10,30.3667,2000.0,Septiembre,1.1364,09,9.0,-112.3,27.6,Niña,-0.5
3878,2000-09-01,est_11,30.0833,2000.0,Septiembre,1.5334,09,10.0,-112.6,28.0,Niña,-0.5
3879,2000-09-01,est_12,29.025,2000.0,Septiembre,1.9667,09,11.0,-112.9,28.5,Niña,-0.5
3880,2000-09-01,est_13,28.9083,2000.0,Septiembre,1.6546,09,12.0,-113.2,28.9,Niña,-0.5
3881,2000-09-01,est_14,32.8667,2000.0,Septiembre,0.9712,09,13.0,-113.6,29.4,Niña,-0.5
3882,2000-09-01,est_15,29.0,2000.0,Septiembre,0.562,09,14.0,-114.0,29.7,Niña,-0.5
3883,2000-09-01,est_16,29.675,2000.0,Septiembre,0.6217,09,15.0,-114.5,30.2,Niña,-0.5
3884,2000-09-01,est_17,30.3917,2000.0,Septiembre,1.3418,09,16.0,-114.5,30.7,Niña,-0.5
3885,2000-09-01,est_2,30.6333,2000.0,Septiembre,0.237,09,1.0,-109.7,24.2,Niña,-0.5
3886,2000-09-01,est_3,30.675,2000.0,Septiembre,0.3726,09,2.0,-110.1,24.6,Niña,-0.5
3887,2000-09-01,est_4,30.5083,2000.0,Septiembre,0.4624,09,3.0,-110.5,24.8,Niña,-0.5
3888,2000-09-01,est_5,30.25,2000.0,Septiembre,0.6862,09,4.0,-110.8,25.3,Niña,-0.5
3889,2000-09-01,est_6,30.1167,2000.0,Septiembre,0.7244,09,5.0,-111.1,25.8,Niña,-0.5
3890,2000-09-01,est_7,30.8333,2000.0,Septiembre,0.6846,09,6.0,-111.2,26.3,Niña,-0.5
3891,2000-09-01,est_8,30.375,2000.0,Septiembre,0.7743,09,7.0,-111.5,26.8,Niña,-0.5
3892,2000-09-01,est_9,30.3833,2000.0,Septiembre,0.7885,09,8.0,-111.9,27.2,Niña,-0.5
3893,2000-10-01,est_1,30.2333,2000.0,Octubre,0.2488,10,0.0,-109.3,23.8,Niña,-0.6
3894,2000-10-01,est_10,28.35,2000.0,Octubre,1.3147,10,9.0,-112.3,27.6,Niña,-0.6
3895,2000-10-01,est_11,26.1417,2000.0,Octubre,1.9936,10,10.0,-112.6,28.0,Niña,-0.6
3896,2000-10-01,est_12,26.4938,2000.0,Octubre,1.7947,10,11.0,-112.9,28.5,Niña,-0.6
3897,2000-10-01,est_13,26.1333,2000.0,Octubre,1.3734,10,12.0,-113.2,28.9,Niña,-0.6
3898,2000-10-01,est_14,24.3167,2000.0,Octubre,1.1453,10,13.0,-113.6,29.4,Niña,-0.6
3899,2000-10-01,est_15,27.225,2000.0,Octubre,0.6953,10,14.0,-114.0,29.7,Niña,-0.6
3900,2000-10-01,est_16,27.2417,2000.0,Octubre,1.7712,10,15.0,-114.5,30.2,Niña,-0.6
3901,2000-10-01,est_17,27.5167,2000.0,Octubre,1.9036,10,16.0,-114.5,30.7,Niña,-0.6
3902,2000-10-01,est_2,31.0,2000.0,Octubre,0.2305,10,1.0,-109.7,24.2,Niña,-0.6
3903,2000-10-01,est_3,29.9167,2000.0,Octubre,0.3195,10,2.0,-110.1,24.6,Niña,-0.6
3904,2000-10-01,est_4,29.6833,2000.0,Octubre,0.3842,10,3.0,-110.5,24.8,Niña,-0.6
3905,2000-10-01,est_5,29.4417,2000.0,Octubre,0.4838,10,4.0,-110.8,25.3,Niña,-0.6
3906,2000-10-01,est_6,28.5583,2000.0,Octubre,0.5528,10,5.0,-111.1,25.8,Niña,-0.6
3907,2000-10-01,est_7,28.85,2000.0,Octubre,0.5381,10,6.0,-111.2,26.3,Niña,-0.6
3908,2000-10-01,est_8,27.8083,2000.0,Octubre,0.7536,10,7.0,-111.5,26.8,Niña,-0.6
3909,2000-10-01,est_9,28.0917,2000.0,Octubre,0.8174,10,8.0,-111.9,27.2,Niña,-0.6
3910,2000-11-01,est_1,27.2667,2000.0,Noviembre,0.4436,11,0.0,-109.3,23.8,Niña,-0.7
3911,2000-11-01,est_10,23.3,2000.0,Noviembre,1.3213,11,9.0,-112.3,27.6,Niña,-0.7
3912,2000-11-01,est_11,20.8083,2000.0,Noviembre,1.2542,11,10.0,-112.6,28.0,Niña,-0.7
3913,2000-11-01,est_12,21.675,2000.0,Noviembre,1.6692,11,11.0,-112.9,28.5,Niña,-0.7
3914,2000-11-01,est_13,21.5417,2000.0,Noviembre,1.6907,11,12.0,-113.2,28.9,Niña,-0.7
3915,2000-11-01,est_14,21.8083,2000.0,Noviembre,1.5248,11,13.0,-113.6,29.4,Niña,-0.7
3916,2000-11-01,est_15,21.1167,2000.0,Noviembre,1.6628,11,14.0,-114.0,29.7,Niña,-0.7
3917,2000-11-01,est_16,22.075,2000.0,Noviembre,1.6279,11,15.0,-114.5,30.2,Niña,-0.7
3918,2000-11-01,est_17,22.1167,2000.0,Noviembre,2.3569,11,16.0,-114.5,30.7,Niña,-0.7
3919,2000-11-01,est_2,27.4167,2000.0,Noviembre,0.5564,11,1.0,-109.7,24.2,Niña,-0.7
3920,2000-11-01,est_3,26.7083,2000.0,Noviembre,0.7118,11,2.0,-110.1,24.6,Niña,-0.7
3921,2000-11-01,est_4,26.3167,2000.0,Noviembre,0.6453,11,3.0,-110.5,24.8,Niña,-0.7
3922,2000-11-01,est_5,25.2917,2000.0,Noviembre,0.695,11,4.0,-110.8,25.3,Niña,-0.7
3923,2000-11-01,est_6,24.1833,2000.0,Noviembre,0.7428,11,5.0,-111.1,25.8,Niña,-0.7
3924,2000-11-01,est_7,24.3167,2000.0,Noviembre,0.8642,11,6.0,-111.2,26.3,Niña,-0.7
3925,2000-11-01,est_8,24.1917,2000.0,Noviembre,0.9299,11,7.0,-111.5,26.8,Niña,-0.7
3926,2000-11-01,est_9,24.025,2000.0,Noviembre,0.8161,11,8.0,-111.9,27.2,Niña,-0.7
3927,2000-12-01,est_1,23.0583,2000.0,Diciembre,1.0186,12,0.0,-109.3,23.8,Niña,-0.7
3928,2000-12-01,est_10,19.1667,2000.0,Diciembre,1.0106,12,9.0,-112.3,27.6,Niña,-0.7
3929,2000-12-01,est_11,18.975,2000.0,Diciembre,0.9663,12,10.0,-112.6,28.0,Niña,-0.7
3930,2000-12-01,est_12,18.9563,2000.0,Diciembre,1.2182,12,11.0,-112.9,28.5,Niña,-0.7
3931,2000-12-01,est_13,19.3667,2000.0,Diciembre,0.9984,12,12.0,-113.2,28.9,Niña,-0.7
3932,2000-12-01,est_14,17.7917,2000.0,Diciembre,1.0745,12,13.0,-113.6,29.4,Niña,-0.7
3933,2000-12-01,est_15,19.775,2000.0,Diciembre,1.0236,12,14.0,-114.0,29.7,Niña,-0.7
3934,2000-12-01,est_16,18.725,2000.0,Diciembre,1.3177,12,15.0,-114.5,30.2,Niña,-0.7
3935,2000-12-01,est_17,19.5167,2000.0,Diciembre,1.5135,12,16.0,-114.5,30.7,Niña,-0.7
3936,2000-12-01,est_2,22.8333,2000.0,Diciembre,0.9706,12,1.0,-109.7,24.2,Niña,-0.7
3937,2000-12-01,est_3,22.5333,2000.0,Diciembre,0.887,12,2.0,-110.1,24.6,Niña,-0.7
3938,2000-12-01,est_4,22.6,2000.0,Diciembre,0.8938,12,3.0,-110.5,24.8,Niña,-0.7
3939,2000-12-01,est_5,22.1417,2000.0,Diciembre,0.809,12,4.0,-110.8,25.3,Niña,-0.7
3940,2000-12-01,est_6,21.1333,2000.0,Diciembre,0.8434,12,5.0,-111.1,25.8,Niña,-0.7
3941,2000-12-01,est_7,20.925,2000.0,Diciembre,0.9534,12,6.0,-111.2,26.3,Niña,-0.7
3942,2000-12-01,est_8,19.8917,2000.0,Diciembre,0.89,12,7.0,-111.5,26.8,Niña,-0.7
3943,2000-12-01,est_9,19.3417,2000.0,Diciembre,1.0166,12,8.0,-111.9,27.2,Niña,-0.7
3944,2001-01-01,est_1,21.9667,2001.0,Enero,0.6668,01,0.0,-109.3,23.8,Niña,-0.7
3945,2001-01-01,est_10,17.6583,2001.0,Enero,0.9394,01,9.0,-112.3,27.6,Niña,-0.7
3946,2001-01-01,est_11,17.2833,2001.0,Enero,0.6699,01,10.0,-112.6,28.0,Niña,-0.7
3947,2001-01-01,est_12,16.1625,2001.0,Enero,0.7439,01,11.0,-112.9,28.5,Niña,-0.7
3948,2001-01-01,est_13,16.7583,2001.0,Enero,0.8274,01,12.0,-113.2,28.9,Niña,-0.7
3949,2001-01-01,est_14,18.1167,2001.0,Enero,0.7969,01,13.0,-113.6,29.4,Niña,-0.7
3950,2001-01-01,est_15,17.3667,2001.0,Enero,1.0515,01,14.0,-114.0,29.7,Niña,-0.7
3951,2001-01-01,est_16,17.0083,2001.0,Enero,1.465,01,15.0,-114.5,30.2,Niña,-0.7
3952,2001-01-01,est_17,16.7917,2001.0,Enero,1.6452,01,16.0,-114.5,30.7,Niña,-0.7
3953,2001-01-01,est_2,21.4333,2001.0,Enero,0.7295,01,1.0,-109.7,24.2,Niña,-0.7
3954,2001-01-01,est_3,20.9667,2001.0,Enero,0.774,01,2.0,-110.1,24.6,Niña,-0.7
3955,2001-01-01,est_4,20.525,2001.0,Enero,0.7286,01,3.0,-110.5,24.8,Niña,-0.7
3956,2001-01-01,est_5,20.1083,2001.0,Enero,0.8142,01,4.0,-110.8,25.3,Niña,-0.7
3957,2001-01-01,est_6,19.55,2001.0,Enero,0.7702,01,5.0,-111.1,25.8,Niña,-0.7
3958,2001-01-01,est_7,19.3,2001.0,Enero,1.235,01,6.0,-111.2,26.3,Niña,-0.7
3959,2001-01-01,est_8,19.9417,2001.0,Enero,0.7432,01,7.0,-111.5,26.8,Niña,-0.7
3960,2001-01-01,est_9,18.45,2001.0,Enero,1.1261,01,8.0,-111.9,27.2,Niña,-0.7
3961,2001-02-01,est_1,20.0167,2001.0,Febrero,0.7143,02,0.0,-109.3,23.8,Niña,-0.5
3962,2001-02-01,est_10,16.75,2001.0,Febrero,0.6425,02,9.0,-112.3,27.6,Niña,-0.5
3963,2001-02-01,est_11,15.9583,2001.0,Febrero,1.0017,02,10.0,-112.6,28.0,Niña,-0.5
3964,2001-02-01,est_12,15.4313,2001.0,Febrero,0.9584,02,11.0,-112.9,28.5,Niña,-0.5
3965,2001-02-01,est_13,15.6583,2001.0,Febrero,1.1176,02,12.0,-113.2,28.9,Niña,-0.5
3966,2001-02-01,est_14,15.5667,2001.0,Febrero,0.8339,02,13.0,-113.6,29.4,Niña,-0.5
3967,2001-02-01,est_15,16.4417,2001.0,Febrero,1.3928,02,14.0,-114.0,29.7,Niña,-0.5
3968,2001-02-01,est_16,16.3,2001.0,Febrero,2.1933,02,15.0,-114.5,30.2,Niña,-0.5
3969,2001-02-01,est_17,16.1917,2001.0,Febrero,3.2332,02,16.0,-114.5,30.7,Niña,-0.5
3970,2001-02-01,est_2,19.85,2001.0,Febrero,0.846,02,1.0,-109.7,24.2,Niña,-0.5
3971,2001-02-01,est_3,19.675,2001.0,Febrero,0.7197,02,2.0,-110.1,24.6,Niña,-0.5
3972,2001-02-01,est_4,18.0667,2001.0,Febrero,0.7056,02,3.0,-110.5,24.8,Niña,-0.5
3973,2001-02-01,est_5,18.8,2001.0,Febrero,0.6506,02,4.0,-110.8,25.3,Niña,-0.5
3974,2001-02-01,est_6,18.075,2001.0,Febrero,0.7253,02,5.0,-111.1,25.8,Niña,-0.5
3975,2001-02-01,est_7,17.9667,2001.0,Febrero,0.8257,02,6.0,-111.2,26.3,Niña,-0.5
3976,2001-02-01,est_8,17.7833,2001.0,Febrero,0.6305,02,7.0,-111.5,26.8,Niña,-0.5
3977,2001-02-01,est_9,17.0417,2001.0,Febrero,1.1118,02,8.0,-111.9,27.2,Niña,-0.5
3978,2001-03-01,est_1,20.8167,2001.0,Marzo,0.9536,03,0.0,-109.3,23.8,Neutro,-0.4
3979,2001-03-01,est_10,18.0667,2001.0,Marzo,1.5593,03,9.0,-112.3,27.6,Neutro,-0.4
3980,2001-03-01,est_11,16.6667,2001.0,Marzo,0.8765,03,10.0,-112.6,28.0,Neutro,-0.4
3981,2001-03-01,est_12,15.3938,2001.0,Marzo,1.1156,03,11.0,-112.9,28.5,Neutro,-0.4
3982,2001-03-01,est_13,15.9667,2001.0,Marzo,1.1981,03,12.0,-113.2,28.9,Neutro,-0.4
3983,2001-03-01,est_14,22.275,2001.0,Marzo,3.535,03,13.0,-113.6,29.4,Neutro,-0.4
3984,2001-03-01,est_15,16.6833,2001.0,Marzo,6.3502,03,14.0,-114.0,29.7,Neutro,-0.4
3985,2001-03-01,est_16,15.3667,2001.0,Marzo,2.9669,03,15.0,-114.5,30.2,Neutro,-0.4
3986,2001-03-01,est_17,16.4,2001.0,Marzo,4.2111,03,16.0,-114.5,30.7,Neutro,-0.4
3987,2001-03-01,est_2,20.8833,2001.0,Marzo,1.3248,03,1.0,-109.7,24.2,Neutro,-0.4
3988,2001-03-01,est_3,20.575,2001.0,Marzo,1.4664,03,2.0,-110.1,24.6,Neutro,-0.4
3989,2001-03-01,est_4,20.075,2001.0,Marzo,1.1204,03,3.0,-110.5,24.8,Neutro,-0.4
3990,2001-03-01,est_5,19.675,2001.0,Marzo,1.0191,03,4.0,-110.8,25.3,Neutro,-0.4
3991,2001-03-01,est_6,19.3333,2001.0,Marzo,2.232,03,5.0,-111.1,25.8,Neutro,-0.4
3992,2001-03-01,est_7,18.8583,2001.0,Marzo,1.1461,03,6.0,-111.2,26.3,Neutro,-0.4
3993,2001-03-01,est_8,18.6833,2001.0,Marzo,0.8046,03,7.0,-111.5,26.8,Neutro,-0.4
3994,2001-03-01,est_9,18.6167,2001.0,Marzo,1.5507,03,8.0,-111.9,27.2,Neutro,-0.4
3995,2001-04-01,est_1,22.3667,2001.0,Abril,0.8986,04,0.0,-109.3,23.8,Neutro,-0.3
3996,2001-04-01,est_10,19.0667,2001.0,Abril,1.2007,04,9.0,-112.3,27.6,Neutro,-0.3
3997,2001-04-01,est_11,18.5333,2001.0,Abril,1.0611,04,10.0,-112.6,28.0,Neutro,-0.3
3998,2001-04-01,est_12,15.4125,2001.0,Abril,1.1968,04,11.0,-112.9,28.5,Neutro,-0.3
3999,2001-04-01,est_13,17.4333,2001.0,Abril,1.3835,04,12.0,-113.2,28.9,Neutro,-0.3
4000,2001-04-01,est_14,21.0167,2001.0,Abril,2.877,04,13.0,-113.6,29.4,Neutro,-0.3
4001,2001-04-01,est_15,17.625,2001.0,Abril,3.549,04,14.0,-114.0,29.7,Neutro,-0.3
4002,2001-04-01,est_16,17.5917,2001.0,Abril,1.9393,04,15.0,-114.5,30.2,Neutro,-0.3
4003,2001-04-01,est_17,19.3583,2001.0,Abril,2.2746,04,16.0,-114.5,30.7,Neutro,-0.3
4004,2001-04-01,est_2,22.2083,2001.0,Abril,1.4322,04,1.0,-109.7,24.2,Neutro,-0.3
4005,2001-04-01,est_3,21.8417,2001.0,Abril,1.1324,04,2.0,-110.1,24.6,Neutro,-0.3
4006,2001-04-01,est_4,21.25,2001.0,Abril,1.2146,04,3.0,-110.5,24.8,Neutro,-0.3
4007,2001-04-01,est_5,21.3083,2001.0,Abril,1.3416,04,4.0,-110.8,25.3,Neutro,-0.3
4008,2001-04-01,est_6,21.3833,2001.0,Abril,2.3839,04,5.0,-111.1,25.8,Neutro,-0.3
4009,2001-04-01,est_7,21.15,2001.0,Abril,3.1214,04,6.0,-111.2,26.3,Neutro,-0.3
4010,2001-04-01,est_8,20.2917,2001.0,Abril,0.7896,04,7.0,-111.5,26.8,Neutro,-0.3
4011,2001-04-01,est_9,20.1583,2001.0,Abril,2.0155,04,8.0,-111.9,27.2,Neutro,-0.3
4012,2001-05-01,est_1,25.3083,2001.0,Mayo,0.411,05,0.0,-109.3,23.8,Neutro,-0.3
4013,2001-05-01,est_10,24.2083,2001.0,Mayo,1.4784,05,9.0,-112.3,27.6,Neutro,-0.3
4014,2001-05-01,est_11,23.5,2001.0,Mayo,1.7316,05,10.0,-112.6,28.0,Neutro,-0.3
4015,2001-05-01,est_12,20.55,2001.0,Mayo,2.7875,05,11.0,-112.9,28.5,Neutro,-0.3
4016,2001-05-01,est_13,20.05,2001.0,Mayo,3.256,05,12.0,-113.2,28.9,Neutro,-0.3
4017,2001-05-01,est_14,36.075,2001.0,Mayo,2.0557,05,13.0,-113.6,29.4,Neutro,-0.3
4018,2001-05-01,est_15,22.8917,2001.0,Mayo,1.3578,05,14.0,-114.0,29.7,Neutro,-0.3
4019,2001-05-01,est_16,22.1083,2001.0,Mayo,1.5439,05,15.0,-114.5,30.2,Neutro,-0.3
4020,2001-05-01,est_17,23.6833,2001.0,Mayo,1.6152,05,16.0,-114.5,30.7,Neutro,-0.3
4021,2001-05-01,est_2,24.5083,2001.0,Mayo,0.4409,05,1.0,-109.7,24.2,Neutro,-0.3
4022,2001-05-01,est_3,24.375,2001.0,Mayo,0.6751,05,2.0,-110.1,24.6,Neutro,-0.3
4023,2001-05-01,est_4,23.9,2001.0,Mayo,1.6069,05,3.0,-110.5,24.8,Neutro,-0.3
4024,2001-05-01,est_5,24.8417,2001.0,Mayo,1.959,05,4.0,-110.8,25.3,Neutro,-0.3
4025,2001-05-01,est_6,24.85,2001.0,Mayo,2.8927,05,5.0,-111.1,25.8,Neutro,-0.3
4026,2001-05-01,est_7,24.8167,2001.0,Mayo,1.6741,05,6.0,-111.2,26.3,Neutro,-0.3
4027,2001-05-01,est_8,24.75,2001.0,Mayo,1.4884,05,7.0,-111.5,26.8,Neutro,-0.3
4028,2001-05-01,est_9,24.2333,2001.0,Mayo,2.1363,05,8.0,-111.9,27.2,Neutro,-0.3
4029,2001-06-01,est_1,26.7583,2001.0,Junio,0.4564,06,0.0,-109.3,23.8,Neutro,-0.1
4030,2001-06-01,est_10,27.8417,2001.0,Junio,1.659,06,9.0,-112.3,27.6,Neutro,-0.1
4031,2001-06-01,est_11,27.7167,2001.0,Junio,1.6326,06,10.0,-112.6,28.0,Neutro,-0.1
4032,2001-06-01,est_12,24.1313,2001.0,Junio,4.0725,06,11.0,-112.9,28.5,Neutro,-0.1
4033,2001-06-01,est_13,25.3083,2001.0,Junio,3.6158,06,12.0,-113.2,28.9,Neutro,-0.1
4034,2001-06-01,est_14,36.6,2001.0,Junio,1.3458,06,13.0,-113.6,29.4,Neutro,-0.1
4035,2001-06-01,est_15,25.9083,2001.0,Junio,0.9143,06,14.0,-114.0,29.7,Neutro,-0.1
