fecha,estacion,tsm,ano,mes,chla,mes_num,est_index,longitud,latitud,evento,oni,estacion_climatica
2014-08-01,est_16,31.535,2014.0,8,0.5462,08,15.0,-114.5,30.2,Neutro,0.1,JJA
2014-08-01,est_17,32.0889,2014.0,8,1.0753,08,16.0,-114.5,30.7,Neutro,0.1,JJA
2014-08-01,est_2,31.6456,2014.0,8,0.1205,08,1.0,-109.7,24.2,Neutro,0.1,JJA
2014-08-01,est_3,32.2394,2014.0,8,0.153,08,2.0,-110.1,24.6,Neutro,0.1,JJA
2014-08-01,est_4,31.8061,2014.0,8,0.1813,08,3.0,-110.5,24.8,Neutro,0.1,JJA
2014-08-01,est_5,32.2478,2014.0,8,0.1553,08,4.0,-110.8,25.3,Neutro,0.1,JJA
2014-08-01,est_6,31.8856,2014.0,8,0.1891,08,5.0,-111.1,25.8,Neutro,0.1,JJA
2014-08-01,est_7,31.955,2014.0,8,0.1763,08,6.0,-111.2,26.3,Neutro,0.1,JJA
2014-08-01,est_8,32.1756,2014.0,8,0.1644,08,7.0,-111.5,26.8,Neutro,0.1,JJA
2014-08-01,est_9,31.5667,2014.0,8,0.4818,08,8.0,-111.9,27.2,Neutro,0.1,JJA
2014-09-01,est_1,31.3672,2014.0,9,0.1098,09,0.0,-109.3,23.8,Neutro,0.2,SON
2014-09-01,est_10,30.1856,2014.0,9,0.7521,09,9.0,-112.3,27.6,Neutro,0.2,SON
2014-09-01,est_11,30.6111,2014.0,9,0.7579,09,10.0,-112.6,28.0,Neutro,0.2,SON
2014-09-01,est_12,29.5306,2014.0,9,1.6227,09,11.0,-112.9,28.5,Neutro,0.2,SON
2014-09-01,est_13,29.9406,2014.0,9,1.4478,09,12.0,-113.2,28.9,Neutro,0.2,SON
2014-09-01,est_14,30.8756,2014.0,9,0.4391,09,13.0,-113.6,29.4,Neutro,0.2,SON
2014-09-01,est_15,31.3794,2014.0,9,0.3362,09,14.0,-114.0,29.7,Neutro,0.2,SON
2014-09-01,est_16,31.6128,2014.0,9,0.5462,09,15.0,-114.5,30.2,Neutro,0.2,SON
2014-09-01,est_17,32.1511,2014.0,9,1.0753,09,16.0,-114.5,30.7,Neutro,0.2,SON
2014-09-01,est_2,30.7572,2014.0,9,0.1205,09,1.0,-109.7,24.2,Neutro,0.2,SON
2014-09-01,est_3,31.0889,2014.0,9,0.153,09,2.0,-110.1,24.6,Neutro,0.2,SON
2014-09-01,est_4,31.0095,2014.0,9,0.1813,09,3.0,-110.5,24.8,Neutro,0.2,SON
2014-09-01,est_5,30.8828,2014.0,9,0.1553,09,4.0,-110.8,25.3,Neutro,0.2,SON
2014-09-01,est_6,30.5689,2014.0,9,0.1891,09,5.0,-111.1,25.8,Neutro,0.2,SON
2014-09-01,est_7,30.4961,2014.0,9,0.1763,09,6.0,-111.2,26.3,Neutro,0.2,SON
2014-09-01,est_8,30.8272,2014.0,9,0.1644,09,7.0,-111.5,26.8,Neutro,0.2,SON
2014-09-01,est_9,30.445,2014.0,9,0.4818,09,8.0,-111.9,27.2,Neutro,0.2,SON
2014-10-01,est_1,29.85,2014.0,10,0.1606,10,0.0,-109.3,23.8,Niño,0.5,SON
2014-10-01,est_10,28.9528,2014.0,10,0.9534,10,9.0,-112.3,27.6,Niño,0.5,SON
2014-10-01,est_11,28.1617,2014.0,10,2.4844,10,10.0,-112.6,28.0,Niño,0.5,SON
2014-10-01,est_12,27.69,2014.0,10,2.7234,10,11.0,-112.9,28.5,Niño,0.5,SON
2014-10-01,est_13,28.0206,2014.0,10,1.7625,10,12.0,-113.2,28.9,Niño,0.5,SON
2014-10-01,est_14,27.7917,2014.0,10,1.549,10,13.0,-113.6,29.4,Niño,0.5,SON
2014-10-01,est_15,28.5028,2014.0,10,0.7075,10,14.0,-114.0,29.7,Niño,0.5,SON
2014-10-01,est_16,28.3261,2014.0,10,1.3562,10,15.0,-114.5,30.2,Niño,0.5,SON
2014-10-01,est_17,28.6917,2014.0,10,1.6477,10,16.0,-114.5,30.7,Niño,0.5,SON
2014-10-01,est_2,29.7578,2014.0,10,0.166,10,1.0,-109.7,24.2,Niño,0.5,SON
2014-10-01,est_3,29.6745,2014.0,10,0.1665,10,2.0,-110.1,24.6,Niño,0.5,SON
2014-10-01,est_4,29.9456,2014.0,10,0.1995,10,3.0,-110.5,24.8,Niño,0.5,SON
2014-10-01,est_5,29.8033,2014.0,10,0.2124,10,4.0,-110.8,25.3,Niño,0.5,SON
2014-10-01,est_6,29.8594,2014.0,10,0.2493,10,5.0,-111.1,25.8,Niño,0.5,SON
2014-10-01,est_7,29.5456,2014.0,10,0.2146,10,6.0,-111.2,26.3,Niño,0.5,SON
2014-10-01,est_8,29.3533,2014.0,10,0.2442,10,7.0,-111.5,26.8,Niño,0.5,SON
2014-10-01,est_9,29.2333,2014.0,10,0.3866,10,8.0,-111.9,27.2,Niño,0.5,SON
2014-11-01,est_1,27.6989,2014.0,11,0.3871,11,0.0,-109.3,23.8,Niño,0.6,SON
2014-11-01,est_10,24.5256,2014.0,11,5.8586,11,9.0,-112.3,27.6,Niño,0.6,SON
2014-11-01,est_11,24.4222,2014.0,11,5.1281,11,10.0,-112.6,28.0,Niño,0.6,SON
2014-11-01,est_12,24.2756,2014.0,11,6.6533,11,11.0,-112.9,28.5,Niño,0.6,SON
2014-11-01,est_13,24.5161,2014.0,11,3.8061,11,12.0,-113.2,28.9,Niño,0.6,SON
2014-11-01,est_14,24.2211,2014.0,11,4.0797,11,13.0,-113.6,29.4,Niño,0.6,SON
2014-11-01,est_15,24.7456,2014.0,11,2.6125,11,14.0,-114.0,29.7,Niño,0.6,SON
2014-11-01,est_16,24.0422,2014.0,11,2.1406,11,15.0,-114.5,30.2,Niño,0.6,SON
2014-11-01,est_17,24.2578,2014.0,11,2.2661,11,16.0,-114.5,30.7,Niño,0.6,SON
2014-11-01,est_2,27.655,2014.0,11,0.5216,11,1.0,-109.7,24.2,Niño,0.6,SON
2014-11-01,est_3,27.5639,2014.0,11,0.4478,11,2.0,-110.1,24.6,Niño,0.6,SON
2014-11-01,est_4,27.4356,2014.0,11,0.6119,11,3.0,-110.5,24.8,Niño,0.6,SON
2014-11-01,est_5,27.3383,2014.0,11,0.4544,11,4.0,-110.8,25.3,Niño,0.6,SON
2014-11-01,est_6,27.4545,2014.0,11,0.6433,11,5.0,-111.1,25.8,Niño,0.6,SON
2014-11-01,est_7,26.5228,2014.0,11,0.9661,11,6.0,-111.2,26.3,Niño,0.6,SON
2014-11-01,est_8,26.0372,2014.0,11,1.3006,11,7.0,-111.5,26.8,Niño,0.6,SON
2014-11-01,est_9,26.3322,2014.0,11,1.4657,11,8.0,-111.9,27.2,Niño,0.6,SON
2014-12-01,est_1,24.7495,2014.0,12,0.6123,12,0.0,-109.3,23.8,Niño,0.7,DJF
2014-12-01,est_10,21.6778,2014.0,12,2.4454,12,9.0,-112.3,27.6,Niño,0.7,DJF
2014-12-01,est_11,20.1167,2014.0,12,2.6196,12,10.0,-112.6,28.0,Niño,0.7,DJF
2014-12-01,est_12,19.6667,2014.0,12,4.4407,12,11.0,-112.9,28.5,Niño,0.7,DJF
2014-12-01,est_13,20.0317,2014.0,12,2.9712,12,12.0,-113.2,28.9,Niño,0.7,DJF
2014-12-01,est_14,19.0667,2014.0,12,3.7705,12,13.0,-113.6,29.4,Niño,0.7,DJF
2014-12-01,est_15,20.7211,2014.0,12,1.5144,12,14.0,-114.0,29.7,Niño,0.7,DJF
2014-12-01,est_16,20.685,2014.0,12,3.0204,12,15.0,-114.5,30.2,Niño,0.7,DJF
2014-12-01,est_17,20.4095,2014.0,12,2.8201,12,16.0,-114.5,30.7,Niño,0.7,DJF
2014-12-01,est_2,24.6856,2014.0,12,0.6387,12,1.0,-109.7,24.2,Niño,0.7,DJF
2014-12-01,est_3,24.6989,2014.0,12,0.6623,12,2.0,-110.1,24.6,Niño,0.7,DJF
2014-12-01,est_4,24.7111,2014.0,12,0.9409,12,3.0,-110.5,24.8,Niño,0.7,DJF
2014-12-01,est_5,23.7106,2014.0,12,0.9765,12,4.0,-110.8,25.3,Niño,0.7,DJF
2014-12-01,est_6,24.2617,2014.0,12,0.945,12,5.0,-111.1,25.8,Niño,0.7,DJF
2014-12-01,est_7,23.69,2014.0,12,0.9389,12,6.0,-111.2,26.3,Niño,0.7,DJF
2014-12-01,est_8,22.2639,2014.0,12,1.2403,12,7.0,-111.5,26.8,Niño,0.7,DJF
2014-12-01,est_9,22.0533,2014.0,12,1.782,12,8.0,-111.9,27.2,Niño,0.7,DJF
2015-01-01,est_1,22.7133,2015.0,1,0.7237,01,0.0,-109.3,23.8,Niño,0.5,DJF
2015-01-01,est_10,19.0139,2015.0,1,2.5295,01,9.0,-112.3,27.6,Niño,0.5,DJF
2015-01-01,est_11,17.8783,2015.0,1,0.9107,01,10.0,-112.6,28.0,Niño,0.5,DJF
2015-01-01,est_12,17.7317,2015.0,1,0.932,01,11.0,-112.9,28.5,Niño,0.5,DJF
2015-01-01,est_13,17.835,2015.0,1,0.7994,01,12.0,-113.2,28.9,Niño,0.5,DJF
2015-01-01,est_14,17.9256,2015.0,1,0.7703,01,13.0,-113.6,29.4,Niño,0.5,DJF
2015-01-01,est_15,19.2989,2015.0,1,0.9999,01,14.0,-114.0,29.7,Niño,0.5,DJF
2015-01-01,est_16,19.2356,2015.0,1,1.7002,01,15.0,-114.5,30.2,Niño,0.5,DJF
2015-01-01,est_17,18.4378,2015.0,1,2.2382,01,16.0,-114.5,30.7,Niño,0.5,DJF
2015-01-01,est_2,22.0983,2015.0,1,0.9001,01,1.0,-109.7,24.2,Niño,0.5,DJF
2015-01-01,est_3,22.0422,2015.0,1,1.1092,01,2.0,-110.1,24.6,Niño,0.5,DJF
2015-01-01,est_4,22.2911,2015.0,1,0.897,01,3.0,-110.5,24.8,Niño,0.5,DJF
2015-01-01,est_5,21.4289,2015.0,1,4.2949,01,4.0,-110.8,25.3,Niño,0.5,DJF
2015-01-01,est_6,21.0022,2015.0,1,2.3995,01,5.0,-111.1,25.8,Niño,0.5,DJF
2015-01-01,est_7,19.8695,2015.0,1,1.3687,01,6.0,-111.2,26.3,Niño,0.5,DJF
2015-01-01,est_8,18.9767,2015.0,1,1.3964,01,7.0,-111.5,26.8,Niño,0.5,DJF
2015-01-01,est_9,19.7117,2015.0,1,1.4346,01,8.0,-111.9,27.2,Niño,0.5,DJF
2015-02-01,est_1,23.4617,2015.0,2,0.5345,02,0.0,-109.3,23.8,Niño,0.5,DJF
2015-02-01,est_10,20.1195,2015.0,2,1.1811,02,9.0,-112.3,27.6,Niño,0.5,DJF
2015-02-01,est_11,20.1939,2015.0,2,1.0518,02,10.0,-112.6,28.0,Niño,0.5,DJF
2015-02-01,est_12,17.9211,2015.0,2,2.208,02,11.0,-112.9,28.5,Niño,0.5,DJF
2015-02-01,est_13,18.8472,2015.0,2,1.668,02,12.0,-113.2,28.9,Niño,0.5,DJF
2015-02-01,est_14,17.8225,2015.0,2,1.7812,02,13.0,-113.6,29.4,Niño,0.5,DJF
2015-02-01,est_15,19.7422,2015.0,2,4.0288,02,14.0,-114.0,29.7,Niño,0.5,DJF
2015-02-01,est_16,18.9633,2015.0,2,3.2147,02,15.0,-114.5,30.2,Niño,0.5,DJF
2015-02-01,est_17,19.3822,2015.0,2,3.0671,02,16.0,-114.5,30.7,Niño,0.5,DJF
2015-02-01,est_2,23.0628,2015.0,2,0.6218,02,1.0,-109.7,24.2,Niño,0.5,DJF
2015-02-01,est_3,22.4206,2015.0,2,0.8519,02,2.0,-110.1,24.6,Niño,0.5,DJF
2015-02-01,est_4,21.6189,2015.0,2,1.1216,02,3.0,-110.5,24.8,Niño,0.5,DJF
2015-02-01,est_5,21.4089,2015.0,2,1.6377,02,4.0,-110.8,25.3,Niño,0.5,DJF
2015-02-01,est_6,21.4361,2015.0,2,1.6728,02,5.0,-111.1,25.8,Niño,0.5,DJF
2015-02-01,est_7,20.6745,2015.0,2,2.2596,02,6.0,-111.2,26.3,Niño,0.5,DJF
2015-02-01,est_8,20.5317,2015.0,2,1.7683,02,7.0,-111.5,26.8,Niño,0.5,DJF
2015-02-01,est_9,20.51,2015.0,2,1.4571,02,8.0,-111.9,27.2,Niño,0.5,DJF
2015-03-01,est_1,23.9317,2015.0,3,0.3107,03,0.0,-109.3,23.8,Niño,0.5,MAM
2015-03-01,est_10,21.4289,2015.0,3,1.848,03,9.0,-112.3,27.6,Niño,0.5,MAM
2015-03-01,est_11,20.9633,2015.0,3,1.7552,03,10.0,-112.6,28.0,Niño,0.5,MAM
2015-03-01,est_12,17.975,2015.0,3,3.6116,03,11.0,-112.9,28.5,Niño,0.5,MAM
2015-03-01,est_13,19.1306,2015.0,3,2.7734,03,12.0,-113.2,28.9,Niño,0.5,MAM
2015-03-01,est_14,17.7789,2015.0,3,2.3555,03,13.0,-113.6,29.4,Niño,0.5,MAM
2015-03-01,est_15,21.3606,2015.0,3,2.7427,03,14.0,-114.0,29.7,Niño,0.5,MAM
2015-03-01,est_16,20.8656,2015.0,3,2.1369,03,15.0,-114.5,30.2,Niño,0.5,MAM
2015-03-01,est_17,20.9322,2015.0,3,2.5312,03,16.0,-114.5,30.7,Niño,0.5,MAM
2015-03-01,est_2,23.9622,2015.0,3,0.3401,03,1.0,-109.7,24.2,Niño,0.5,MAM
2015-03-01,est_3,23.8367,2015.0,3,0.4451,03,2.0,-110.1,24.6,Niño,0.5,MAM
2015-03-01,est_4,23.6011,2015.0,3,0.6162,03,3.0,-110.5,24.8,Niño,0.5,MAM
2015-03-01,est_5,23.2783,2015.0,3,0.7392,03,4.0,-110.8,25.3,Niño,0.5,MAM
2015-03-01,est_6,23.0556,2015.0,3,0.9176,03,5.0,-111.1,25.8,Niño,0.5,MAM
2015-03-01,est_7,21.7183,2015.0,3,1.1498,03,6.0,-111.2,26.3,Niño,0.5,MAM
2015-03-01,est_8,21.9211,2015.0,3,2.5619,03,7.0,-111.5,26.8,Niño,0.5,MAM
2015-03-01,est_9,21.2533,2015.0,3,2.523,03,8.0,-111.9,27.2,Niño,0.5,MAM
2015-04-01,est_1,25.24,2015.0,4,0.175,04,0.0,-109.3,23.8,Niño,0.7,MAM
2015-04-01,est_10,22.69,2015.0,4,1.3278,04,9.0,-112.3,27.6,Niño,0.7,MAM
2015-04-01,est_11,21.2861,2015.0,4,3.7277,04,10.0,-112.6,28.0,Niño,0.7,MAM
2015-04-01,est_12,19.7978,2015.0,4,4.131,04,11.0,-112.9,28.5,Niño,0.7,MAM
2015-04-01,est_13,19.6278,2015.0,4,3.0828,04,12.0,-113.2,28.9,Niño,0.7,MAM
2015-04-01,est_14,20.1978,2015.0,4,6.9701,04,13.0,-113.6,29.4,Niño,0.7,MAM
2015-04-01,est_15,21.0939,2015.0,4,2.6694,04,14.0,-114.0,29.7,Niño,0.7,MAM
2015-04-01,est_16,21.4578,2015.0,4,2.1647,04,15.0,-114.5,30.2,Niño,0.7,MAM
2015-04-01,est_17,21.9028,2015.0,4,2.8099,04,16.0,-114.5,30.7,Niño,0.7,MAM
2015-04-01,est_2,25.4089,2015.0,4,0.1796,04,1.0,-109.7,24.2,Niño,0.7,MAM
2015-04-01,est_3,25.1472,2015.0,4,0.2744,04,2.0,-110.1,24.6,Niño,0.7,MAM
2015-04-01,est_4,24.3683,2015.0,4,0.4826,04,3.0,-110.5,24.8,Niño,0.7,MAM
2015-04-01,est_5,23.8272,2015.0,4,0.5057,04,4.0,-110.8,25.3,Niño,0.7,MAM
2015-04-01,est_6,23.7411,2015.0,4,0.5845,04,5.0,-111.1,25.8,Niño,0.7,MAM
2015-04-01,est_7,23.9089,2015.0,4,0.4864,04,6.0,-111.2,26.3,Niño,0.7,MAM
2015-04-01,est_8,23.5394,2015.0,4,0.6951,04,7.0,-111.5,26.8,Niño,0.7,MAM
2015-04-01,est_9,22.4228,2015.0,4,0.9546,04,8.0,-111.9,27.2,Niño,0.7,MAM
2015-05-01,est_1,28.0056,2015.0,5,0.1679,05,0.0,-109.3,23.8,Niño,0.9,MAM
2015-05-01,est_10,24.4439,2015.0,5,1.3642,05,9.0,-112.3,27.6,Niño,0.9,MAM
2015-05-01,est_11,23.2567,2015.0,5,1.9564,05,10.0,-112.6,28.0,Niño,0.9,MAM
2015-05-01,est_12,20.03,2015.0,5,3.7879,05,11.0,-112.9,28.5,Niño,0.9,MAM
2015-05-01,est_13,20.6422,2015.0,5,3.2725,05,12.0,-113.2,28.9,Niño,0.9,MAM
2015-05-01,est_14,20.4956,2015.0,5,3.3754,05,13.0,-113.6,29.4,Niño,0.9,MAM
2015-05-01,est_15,22.7156,2015.0,5,4.5173,05,14.0,-114.0,29.7,Niño,0.9,MAM
2015-05-01,est_16,23.4617,2015.0,5,2.47,05,15.0,-114.5,30.2,Niño,0.9,MAM
2015-05-01,est_17,23.8222,2015.0,5,2.3064,05,16.0,-114.5,30.7,Niño,0.9,MAM
2015-05-01,est_2,27.0039,2015.0,5,0.2047,05,1.0,-109.7,24.2,Niño,0.9,MAM
2015-05-01,est_3,26.085,2015.0,5,0.2868,05,2.0,-110.1,24.6,Niño,0.9,MAM
2015-05-01,est_4,25.0722,2015.0,5,0.3579,05,3.0,-110.5,24.8,Niño,0.9,MAM
2015-05-01,est_5,25.6239,2015.0,5,0.3415,05,4.0,-110.8,25.3,Niño,0.9,MAM
2015-05-01,est_6,25.8756,2015.0,5,0.332,05,5.0,-111.1,25.8,Niño,0.9,MAM
2015-05-01,est_7,25.8094,2015.0,5,0.3186,05,6.0,-111.2,26.3,Niño,0.9,MAM
2015-05-01,est_8,25.5783,2015.0,5,0.3906,05,7.0,-111.5,26.8,Niño,0.9,MAM
2015-05-01,est_9,25.5989,2015.0,5,0.6217,05,8.0,-111.9,27.2,Niño,0.9,MAM
2015-06-01,est_1,29.38,2015.0,6,0.1508,06,0.0,-109.3,23.8,Niño,1.2,JJA
2015-06-01,est_10,28.0617,2015.0,6,0.7327,06,9.0,-112.3,27.6,Niño,1.2,JJA
2015-06-01,est_11,28.3183,2015.0,6,0.6491,06,10.0,-112.6,28.0,Niño,1.2,JJA
2015-06-01,est_12,27.9195,2015.0,6,1.4774,06,11.0,-112.9,28.5,Niño,1.2,JJA
2015-06-01,est_13,26.3978,2015.0,6,2.516,06,12.0,-113.2,28.9,Niño,1.2,JJA
2015-06-01,est_14,25.5111,2015.0,6,0.9264,06,13.0,-113.6,29.4,Niño,1.2,JJA
2015-06-01,est_15,26.58,2015.0,6,0.8257,06,14.0,-114.0,29.7,Niño,1.2,JJA
2015-06-01,est_16,25.5839,2015.0,6,1.2028,06,15.0,-114.5,30.2,Niño,1.2,JJA
2015-06-01,est_17,26.0361,2015.0,6,1.1483,06,16.0,-114.5,30.7,Niño,1.2,JJA
2015-06-01,est_2,29.3922,2015.0,6,0.1751,06,1.0,-109.7,24.2,Niño,1.2,JJA
2015-06-01,est_3,28.5845,2015.0,6,0.2877,06,2.0,-110.1,24.6,Niño,1.2,JJA
2015-06-01,est_4,27.7411,2015.0,6,0.2997,06,3.0,-110.5,24.8,Niño,1.2,JJA
2015-06-01,est_5,29.5306,2015.0,6,0.2489,06,4.0,-110.8,25.3,Niño,1.2,JJA
2015-06-01,est_6,29.1433,2015.0,6,0.3608,06,5.0,-111.1,25.8,Niño,1.2,JJA
2015-06-01,est_7,28.8961,2015.0,6,0.3927,06,6.0,-111.2,26.3,Niño,1.2,JJA
2015-06-01,est_8,29.1094,2015.0,6,0.368,06,7.0,-111.5,26.8,Niño,1.2,JJA
2015-06-01,est_9,29.1506,2015.0,6,0.597,06,8.0,-111.9,27.2,Niño,1.2,JJA
2015-07-01,est_1,30.995,2015.0,7,0.1906,07,0.0,-109.3,23.8,Niño,1.5,JJA
2015-07-01,est_10,30.9561,2015.0,7,0.2677,07,9.0,-112.3,27.6,Niño,1.5,JJA
2015-07-01,est_11,30.3356,2015.0,7,1.096,07,10.0,-112.6,28.0,Niño,1.5,JJA
2015-07-01,est_12,28.6761,2015.0,7,1.9361,07,11.0,-112.9,28.5,Niño,1.5,JJA
2015-07-01,est_13,28.4372,2015.0,7,1.7182,07,12.0,-113.2,28.9,Niño,1.5,JJA
2015-07-01,est_14,28.6145,2015.0,7,0.6924,07,13.0,-113.6,29.4,Niño,1.5,JJA
2015-07-01,est_15,29.565,2015.0,7,0.485,07,14.0,-114.0,29.7,Niño,1.5,JJA
2015-07-01,est_16,29.7483,2015.0,7,1.03,07,15.0,-114.5,30.2,Niño,1.5,JJA
2015-07-01,est_17,30.0589,2015.0,7,0.6625,07,16.0,-114.5,30.7,Niño,1.5,JJA
2015-07-01,est_2,30.5544,2015.0,7,0.2356,07,1.0,-109.7,24.2,Niño,1.5,JJA
2015-07-01,est_3,30.2789,2015.0,7,0.1744,07,2.0,-110.1,24.6,Niño,1.5,JJA
2015-07-01,est_4,29.8006,2015.0,7,0.2083,07,3.0,-110.5,24.8,Niño,1.5,JJA
2015-07-01,est_5,30.9133,2015.0,7,0.1876,07,4.0,-110.8,25.3,Niño,1.5,JJA
2015-07-01,est_6,31.0194,2015.0,7,0.2143,07,5.0,-111.1,25.8,Niño,1.5,JJA
2015-07-01,est_7,30.4206,2015.0,7,0.2426,07,6.0,-111.2,26.3,Niño,1.5,JJA
2015-07-01,est_8,30.6094,2015.0,7,0.2521,07,7.0,-111.5,26.8,Niño,1.5,JJA
2015-07-01,est_9,30.7694,2015.0,7,0.2738,07,8.0,-111.9,27.2,Niño,1.5,JJA
2015-08-01,est_1,31.2717,2015.0,8,0.3092,08,0.0,-109.3,23.8,Niño,1.9,JJA
2015-08-01,est_10,31.5822,2015.0,8,0.5974,08,9.0,-112.3,27.6,Niño,1.9,JJA
2015-08-01,est_11,30.3672,2015.0,8,1.2241,08,10.0,-112.6,28.0,Niño,1.9,JJA
2015-08-01,est_12,29.8006,2015.0,8,1.205,08,11.0,-112.9,28.5,Niño,1.9,JJA
2015-08-01,est_13,30.3172,2015.0,8,0.9801,08,12.0,-113.2,28.9,Niño,1.9,JJA
2015-08-01,est_14,30.0828,2015.0,8,0.6919,08,13.0,-113.6,29.4,Niño,1.9,JJA
2015-08-01,est_15,31.6617,2015.0,8,0.4035,08,14.0,-114.0,29.7,Niño,1.9,JJA
2015-08-01,est_16,32.1522,2015.0,8,0.9102,08,15.0,-114.5,30.2,Niño,1.9,JJA
2015-08-01,est_17,32.6317,2015.0,8,1.2487,08,16.0,-114.5,30.7,Niño,1.9,JJA
2015-08-01,est_2,31.79,2015.0,8,0.5266,08,1.0,-109.7,24.2,Niño,1.9,JJA
2015-08-01,est_3,31.8756,2015.0,8,1.039,08,2.0,-110.1,24.6,Niño,1.9,JJA
2015-08-01,est_4,31.9133,2015.0,8,0.8421,08,3.0,-110.5,24.8,Niño,1.9,JJA
2015-08-01,est_5,32.4295,2015.0,8,0.97,08,4.0,-110.8,25.3,Niño,1.9,JJA
2015-08-01,est_6,32.4039,2015.0,8,1.4649,08,5.0,-111.1,25.8,Niño,1.9,JJA
2015-08-01,est_7,31.9039,2015.0,8,0.4302,08,6.0,-111.2,26.3,Niño,1.9,JJA
2015-08-01,est_8,32.2178,2015.0,8,0.3817,08,7.0,-111.5,26.8,Niño,1.9,JJA
2015-08-01,est_9,32.2561,2015.0,8,0.515,08,8.0,-111.9,27.2,Niño,1.9,JJA
2015-09-01,est_1,31.5433,2015.0,9,0.1799,09,0.0,-109.3,23.8,Niño,2.2,SON
2015-09-01,est_10,31.5594,2015.0,9,0.6328,09,9.0,-112.3,27.6,Niño,2.2,SON
2015-09-01,est_11,31.335,2015.0,9,1.3172,09,10.0,-112.6,28.0,Niño,2.2,SON
2015-09-01,est_12,30.3189,2015.0,9,1.6004,09,11.0,-112.9,28.5,Niño,2.2,SON
2015-09-01,est_13,30.2561,2015.0,9,2.5544,09,12.0,-113.2,28.9,Niño,2.2,SON
2015-09-01,est_14,30.9589,2015.0,9,0.9494,09,13.0,-113.6,29.4,Niño,2.2,SON
2015-09-01,est_15,31.0417,2015.0,9,0.6005,09,14.0,-114.0,29.7,Niño,2.2,SON
2015-09-01,est_16,31.1867,2015.0,9,0.9846,09,15.0,-114.5,30.2,Niño,2.2,SON
2015-09-01,est_17,31.4128,2015.0,9,1.7982,09,16.0,-114.5,30.7,Niño,2.2,SON
2015-09-01,est_2,31.5333,2015.0,9,0.2299,09,1.0,-109.7,24.2,Niño,2.2,SON
2015-09-01,est_3,31.8794,2015.0,9,0.2918,09,2.0,-110.1,24.6,Niño,2.2,SON
2015-09-01,est_4,31.6844,2015.0,9,0.2923,09,3.0,-110.5,24.8,Niño,2.2,SON
2015-09-01,est_5,31.9017,2015.0,9,0.2964,09,4.0,-110.8,25.3,Niño,2.2,SON
2015-09-01,est_6,32.04,2015.0,9,0.4208,09,5.0,-111.1,25.8,Niño,2.2,SON
2015-09-01,est_7,31.6728,2015.0,9,0.4628,09,6.0,-111.2,26.3,Niño,2.2,SON
2015-09-01,est_8,31.8956,2015.0,9,0.5166,09,7.0,-111.5,26.8,Niño,2.2,SON
2015-09-01,est_9,31.9778,2015.0,9,0.568,09,8.0,-111.9,27.2,Niño,2.2,SON
2015-10-01,est_1,30.8317,2015.0,10,0.1511,10,0.0,-109.3,23.8,Niño,2.4,SON
2015-10-01,est_10,28.8356,2015.0,10,1.6702,10,9.0,-112.3,27.6,Niño,2.4,SON
2015-10-01,est_11,28.2472,2015.0,10,3.5812,10,10.0,-112.6,28.0,Niño,2.4,SON
2015-10-01,est_12,27.5561,2015.0,10,8.6743,10,11.0,-112.9,28.5,Niño,2.4,SON
2015-10-01,est_13,27.8556,2015.0,10,3.105,10,12.0,-113.2,28.9,Niño,2.4,SON
2015-10-01,est_14,28.4417,2015.0,10,2.2241,10,13.0,-113.6,29.4,Niño,2.4,SON
2015-10-01,est_15,29.08,2015.0,10,1.0642,10,14.0,-114.0,29.7,Niño,2.4,SON
2015-10-01,est_16,29.2945,2015.0,10,1.4337,10,15.0,-114.5,30.2,Niño,2.4,SON
2015-10-01,est_17,29.6867,2015.0,10,1.911,10,16.0,-114.5,30.7,Niño,2.4,SON
2015-10-01,est_2,30.4595,2015.0,10,0.1674,10,1.0,-109.7,24.2,Niño,2.4,SON
2015-10-01,est_3,30.5322,2015.0,10,0.2043,10,2.0,-110.1,24.6,Niño,2.4,SON
2015-10-01,est_4,30.3272,2015.0,10,0.2469,10,3.0,-110.5,24.8,Niño,2.4,SON
2015-10-01,est_5,30.4428,2015.0,10,0.2388,10,4.0,-110.8,25.3,Niño,2.4,SON
2015-10-01,est_6,30.1639,2015.0,10,0.2917,10,5.0,-111.1,25.8,Niño,2.4,SON
2015-10-01,est_7,29.8978,2015.0,10,0.3105,10,6.0,-111.2,26.3,Niño,2.4,SON
2015-10-01,est_8,29.8678,2015.0,10,0.3519,10,7.0,-111.5,26.8,Niño,2.4,SON
2015-10-01,est_9,29.4294,2015.0,10,0.6731,10,8.0,-111.9,27.2,Niño,2.4,SON
2015-11-01,est_1,28.4528,2015.0,11,0.1833,11,0.0,-109.3,23.8,Niño,2.6,SON
2015-11-01,est_10,24.9561,2015.0,11,2.6879,11,9.0,-112.3,27.6,Niño,2.6,SON
2015-11-01,est_11,24.4489,2015.0,11,3.1744,11,10.0,-112.6,28.0,Niño,2.6,SON
2015-11-01,est_12,24.2433,2015.0,11,3.4065,11,11.0,-112.9,28.5,Niño,2.6,SON
2015-11-01,est_13,23.9467,2015.0,11,2.2282,11,12.0,-113.2,28.9,Niño,2.6,SON
2015-11-01,est_14,24.57,2015.0,11,2.1524,11,13.0,-113.6,29.4,Niño,2.6,SON
2015-11-01,est_15,24.7328,2015.0,11,1.8681,11,14.0,-114.0,29.7,Niño,2.6,SON
